,Country,Year,Score,Low,High,Economy,Family,Health,Freedom,Trust,Generosity,Dystopia,Ind 1,Ind 2,Ind 3,Ind 4,Ind 5,Ind 6,Ind 7,Ind 8,Ind 9,Ind 10,Ind 11,Ind 12,Ind 13,Ind 14,Ind 15,Ind 16,Ind 17,Ind 18,Ind 19,Ind 20,Ind 21,Ind 22,Ind 23,Ind 24,Ind 25,Ind 26,Ind 27,Ind 28,Ind 29,Ind 30,Ind 31,Ind 32,Ind 33
263,Nicaragua,2017,6.07100009918213,5.95541659802198,6.18658360034227,0.737299203872681,1.28721570968628,0.653095960617065,0.447551846504211,0.130687981843948,0.301674216985703,2.51393055915833,,,,,,,52.6202474784543,,,,,,,,,16.4813344371584,,13814261535.5434,4.8610949762172,14.7896137626754,,5.1543118582579,7.1,17.2,6217581.0,,,,130370.0,16.5399202448837,96.6508837293879,,
264,Niger,2015,3.845,3.80898,3.8810200000000004,0.0694,0.77265,0.29707,0.47692,0.15639,0.19387,1.87877,16.6,62.6857,3.03625418502236,-0.841120237459592,5.17,18.52167779,111.615630804364,48.438,,,,,9.942,45.77702,32.16961,,25.75727514,7217667780.59665,4.33707237038547,16.1356802683799,,1.7527647577007,27.4,93.5,19896965.0,27.95952,36.6289,78.9398275175155,1267000.0,,59.1238605074889,,
265,Niger,2016,3.856,3.781,3.931,0.1327,0.6053,0.26162,0.38041,0.17176,0.2097,2.09469,16.2172336578369,63.79476,6.79349470427502,2.78468352728349,5.17,,111.778738663356,48.136,,,,,9.7,,,,,7528285443.60769,4.92593093257608,17.5376823824352,,5.88082369375496,26.6,88.7,20672987.0,26.73945,36.2582,,1267000.0,,48.706386584922,,
266,Niger,2017,4.02799987792969,3.94405293613672,4.11194681972265,0.161925330758095,0.993025004863739,0.26850500702858,0.36365869641304,0.138572946190834,0.228673845529556,1.87398338317871,,66.81589,,,,,111.647780912374,,,,,,,,,,,8119710126.3489,4.89343669134247,17.3532432804875,,5.88681455272599,26.0,84.5,21477348.0,29.73171,36.33661,,1267000.0,,49.5874837091304,,
267,Nigeria,2015,5.268,5.22608,5.30992,0.65435,0.90432,0.16007,0.34334,0.0403,0.27233,2.89319,52.5,,-5.54936251136968,-8.01056145334529,0.85,17.74619696,88.1508574027226,39.372,1.16246338516303,6.36858785570756,6.41370666952272,3.7642855236789,12.766,,,,9.93912205,494583180777.234,2.65269329551248,14.2714627424499,,-1.46014249063872,34.2,107.5,181181744.0,,,86.6356215634187,923770.0,,21.4469296745955,4.31099987030029,
268,Nigeria,2016,4.875,4.75,5.0,0.75216,0.64498,0.05108,0.27854,0.0305,0.23219,2.88586,59.3,,-4.67187982959419,-7.13614443946608,0.85,,88.0919379476831,38.887,,,,,12.462,,,,,404649527537.713,-1.61686895000074,13.0804366618964,,-4.31763556852557,33.5,103.8,185989640.0,,,,923770.0,,20.7225188807245,,
269,Nigeria,2017,5.07399988174438,4.93849962800741,5.20950013548136,0.783756256103516,1.21577048301697,0.0569157302379608,0.394952565431595,0.0261215660721064,0.230947196483612,2.36539053916931,,,,,,,87.7665048043982,,,,,,,,,,,375745486520.656,0.805886619557555,15.4698528527607,,-0.211601998825344,32.9,100.2,190886311.0,,,,923770.0,,26.3475990009104,,
270,Norway,2015,7.522,7.4832,7.5608,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,2.46531,100.0,99.76589,-0.275370441750596,-1.29384058137117,6.49397176987868,34.15330008,52.1267606253032,11.3,,,,,7.8,23.7194,29.36497,38.1374522307701,0.0,386663139402.707,1.97009778573734,33.1971613628229,,-4.66714394131606,1.6,2.7,5190239.0,8.63887,8.86857,57.7720015985381,625217.109375,22.08936421865,69.8096542912451,4.29589986801147,
271,Norway,2016,7.498,7.421,7.575,1.57744,1.1269,0.79579,0.59609,0.35776,0.37895,2.66465,100.0,99.8062,-2.606999854535,-3.43086964017169,6.49397176987868,31.65739546,52.4838216809139,11.2,,,,,7.8,,,39.6162759958833,,371075238095.238,1.09146507169045,30.1813070895647,,-4.2248633198886,1.5,2.6,5234519.0,8.72728,9.01206,,625217.109375,21.9938390109566,67.4098308904111,4.67889976501465,
272,Norway,2017,7.53700017929077,7.47955553799868,7.59444482058287,1.61646318435669,1.53352355957031,0.796666502952576,0.635422587394714,0.315963834524155,0.36201223731041,2.27702665328979,,,,,,,52.8939944026141,,,,,,,,,,,398831956477.937,1.91874591198309,31.1895556387456,,0.311863268890946,1.5,2.6,5282223.0,,,,625217.109375,,68.5243277897427,4.16209983825684,
273,Pakistan,2015,5.194,5.15674,5.23126,0.59543,0.41411,0.51466,0.12102,0.10464,0.33671,3.10709,93.5,73.60606,6.15929334464143,4.00995970405482,1.8643885650318,22.22797929,65.3008678001468,28.727,,,,,7.344,31.0512,37.38993,,3.75117254,270556126820.064,4.73114747532901,9.26118122122266,,3.88488824955533,46.3,79.5,189380513.0,21.12687,46.34065,46.4763249199424,796100.0,,27.6546730166962,3.56590008735657,140.108114195619
274,Pakistan,2016,5.132,5.038,5.226,0.68816,0.26135,0.40306,0.14622,0.1388,0.31185,3.18286,99.1474380493164,77.77686,7.20242888445728,5.08118899985286,1.8643885650318,21.64761055,64.9711695440283,28.233,,,,,7.283,43.67706,28.97647,,,278654637737.69,5.52673584474448,8.67134693163861,,3.68584373770777,45.2,77.1,193203476.0,21.35147,47.63465,,796100.0,,25.3062315100758,,142.453403907878
275,Pakistan,2017,5.26900005340576,5.17801646545529,5.35998364135623,0.72688353061676,0.672690689563751,0.402047783136368,0.23521526157856,0.124348066747189,0.315446019172668,2.79248929023743,,76.45031,,,,,64.671495937273,,,,,,,,,,,304951818494.066,5.7006212410121,6.77711507477018,,5.8167752917019,44.2,74.9,197015955.0,19.38545,44.78201,,796100.0,,25.7881318202738,,
276,Panama,2015,6.786,6.7368999999999994,6.8351,1.06353,1.1985,0.79661,0.5421,0.0927,0.24434,2.84848,92.5548400878906,87.66282,1.80912077506837,0.135159617896477,2.8,31.59528729,54.8368561156916,19.846,,,,,4.995,,,,1.0567168,54091713775.5634,5.73269026026033,38.1891955172551,,3.44172201196469,9.5,17.2,3969249.0,13.32796,21.89367,21.2341523445028,75420.0,,99.9366829033362,3.00180006027222,108.803301237964
277,Panama,2016,6.701,6.601,6.801,1.18306,0.98912,0.70835,0.48927,0.08423,0.2418,3.00559,93.4178009033203,,1.99449814927392,0.354392070364653,2.8,35.28255657,54.7184276714605,19.533,,,,,5.016,,,,,57957594212.2216,4.96646184067421,37.5983937324568,,1.08802189904694,9.2,16.7,4034119.0,14.50099,21.44301,,75420.0,,87.2779537865986,3.31459999084473,107.91685771053
278,Panama,2017,6.4520001411438,6.34686956614256,6.55713071614504,1.23374843597412,1.37319254875183,0.706156134605408,0.550026834011078,0.070983923971653,0.21055693924427,2.30719995498657,,,,,,,54.574182341241,,,,,,,,,,,62283756584.4322,5.32120137458911,38.6597221996799,,2.30942166060835,8.9,16.1,4098587.0,,,,75420.0,,87.5667711078786,3.89980006217957,
279,Paraguay,2015,5.878,5.83237,5.92363,0.75985,1.30477,0.66098,0.53899,0.08242,0.3424,2.18896,99.331532,,-0.557704105591185,-1.85384581885505,4.88,15.44892922,56.6275454763784,21.146,,,,,5.685,,,16.1906427761234,0.09931556,36164068797.2511,3.08037400793089,23.4595618648866,98.6536,5.20857043331422,11.8,22.4,6639119.0,,,61.6769945886019,406751.9921875,9.74945478281115,65.638322694197,,
280,Paraguay,2016,5.538,5.453,5.623,0.89373,1.11111,0.58295,0.46235,0.07396,0.25296,2.16091,98.4,78.8174,5.82531662619716,4.46909945150489,4.88,18.6675141,56.0448061269782,20.947,,,,,5.729,36.43652,31.27849,15.4367001508115,,36054281572.3981,4.31290497002365,25.4846945860342,98.4505999999999,4.57477453721174,11.4,21.6,6725308.0,,,,406751.9921875,9.56841422140426,65.7761402920682,,
281,Paraguay,2017,5.49300003051758,5.40861879140139,5.57738126963377,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.091065913438797,0.224150657653809,1.6853334903717,,,,,,,55.7078580690233,,,,,,,,,15.5201079615259,,39667400816.2126,5.2105330813105,25.0166973599799,,8.37838484474125,11.1,21.0,6811297.0,,,,406751.9921875,9.8879402946743,66.095185874018,4.61460018157959,
282,Peru,2015,5.824,5.77785,5.87015,0.90019,0.97459,0.73017,0.41496,0.05989,0.14982,2.5945,93.852179,97.89,2.26409076513816,0.94958400006027,3.20671032143585,20.63747247,53.1880756452475,19.615,,,,,5.643,36.48986,30.77965,20.9140228666311,0.4777571,189926516769.25,3.25136962848826,21.6566744157592,99.00954,-0.897146924491366,8.0,16.2,31376671.0,14.09055,17.9767,25.5039055158479,1285220.0,14.9101529795257,45.1339446628814,,112.584495849697
283,Peru,2016,5.743,5.647,5.839,0.99602,0.81255,0.62994,0.37502,0.05292,0.14527,2.73117,94.8517456054688,99.42492,2.39108914531505,1.11121660320055,3.20671032143585,20.5438272,52.9910051965396,19.281,,,,,5.65,34.8408,32.52512,19.5126220606613,,191639655121.33,3.95130919243149,21.7242344268657,98.88349,-0.552138977420654,7.6,15.5,31773839.0,14.33983,18.31765,,1285220.0,13.8170890083791,45.2547375321388,,114.486877640471
284,Peru,2017,5.71500015258789,5.61805352658033,5.81194677859545,1.03522527217865,1.21877038478851,0.630166113376617,0.450002878904343,0.0470490865409374,0.126819714903831,2.20726943016052,,99.33288,,,,,52.7570196051762,,,,,,,33.48605,33.77806,20.2815237181901,,211389272242.157,2.52822822643195,22.591643127509,,-0.24675754566519,7.3,15.0,32165485.0,14.57939,17.93677,,1285220.0,13.1605934905758,46.8670795630784,,
285,Philippines,2015,5.073,5.0236600000000005,5.12234,0.70532,1.03516,0.58114,0.62545,0.12279,0.24991,1.7536,89.08,96.22159,8.40980275348653,6.68947626478051,1.84,36.55965365,58.2305849046134,23.447,3.26943921460961,17.8950287716267,40.6200716066546,33.8304086704276,6.496,,,14.1060815046795,0.5472331,292774099013.687,6.066548904721,15.3157885916217,,5.66898565200194,14.1,29.1,101716359.0,26.22974,30.26629,27.4515444500126,300000.0,13.6276037797148,62.690008771982,,
286,Philippines,2016,5.279,5.16,5.398,0.81217,0.87877,0.47036,0.54854,0.11757,0.21674,2.23484,90.9816131591797,95.45245,7.66716270620913,5.99582116980137,1.84,36.38194334,57.8588078532113,23.21,,,,,6.524,,,14.0405095087689,,304889079564.142,6.8757148228183,15.1071640032932,,7.00349968539737,13.9,28.6,103320222.0,23.52214,28.98824,,300000.0,13.6767788356607,65.5065717196409,2.70779991149902,
287,Philippines,2017,5.42999982833862,5.31466460242867,5.54533505424857,0.85769921541214,1.25391757488251,0.468009054660797,0.585214674472809,0.0993318930268288,0.193513423204422,1.97260475158691,,,,,,,57.5259466112447,,,,,,,,,14.2593435040674,,313595208736.66,6.68451750276604,15.2039182159013,,8.5546562467074,13.6,28.1,104918090.0,,,,300000.0,14.2390605278552,71.8306516961153,2.5518000125885,
288,Poland,2015,5.791,5.74837,5.83363,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759,1.86565,100.0,95.14733,5.09305810480573,5.16311661705448,4.71443026900682,20.65154987,43.8754806212978,9.7,,,,,10.4,30.84707,30.80409,34.2963461807958,0.18915752,476970902628.578,3.83894754368885,23.4681586539638,,6.95356796805058,3.0,4.9,37986412.0,9.3184,10.49058,11.9114882087605,312680.0,15.6189871362252,96.0094604243733,7.50099992752075,
289,Poland,2016,5.835,5.749,5.921,1.24585,1.04685,0.69058,0.4519,0.055,0.14443,2.20035,100.0,95.5969099999999,2.47584327064045,2.51990211468242,4.71443026900682,20.15974992,44.909394625885,10.1,,,,,10.2,,,34.8269206796797,,471992087443.889,3.06260036695409,23.6232424486006,,4.49358084484142,3.0,4.8,37970087.0,9.19768,10.81003,,312680.0,16.1817773460168,100.352692368863,6.16079998016357,
290,Poland,2017,5.97300004959106,5.89209175795317,6.05390834122896,1.29178786277771,1.44571197032928,0.699475347995758,0.520342111587524,0.0593078061938286,0.158465966582298,1.79772281646729,,,,,,,46.1567101609397,,,,,,,,,,,526465839002.568,4.80574584203792,23.7265125727186,,6.11442963197383,3.0,4.7,37975841.0,,,,312680.0,,104.55810702775,4.88740015029907,
291,Portugal,2015,5.102,5.05398,5.1500200000000005,1.15991,1.13935,0.87519,0.51469,0.01078,0.13719,1.26462,100.0,97.14657,2.17812149873258,2.6021605510377,5.06784533134471,14.93064545,53.4107046058419,8.3,,,,,10.5,28.9628,42.60779,43.7758701159115,,199420256049.689,1.82206682618138,16.4054624588691,,2.98217182133284,2.2,3.7,10358076.0,9.92869999999999,13.30619,27.15729838594,92225.595703125,22.8607061131363,80.2229566172975,12.4443998336792,
292,Portugal,2016,5.123,5.03,5.216,1.27607,0.94367,0.79363,0.44727,0.01521,0.11691,1.53015,100.0,96.43135,3.0984320533549,3.42417888238558,5.06784533134471,15.52081171,53.8024711586442,8.4,,,,,10.7,,,41.4252105801516,,205184480409.024,1.619414632551,16.6022343862829,,1.35485282881427,2.1,3.7,10325452.0,9.64497,12.7774,,92225.595703125,22.5309422174341,79.1371566790163,11.0662002563477,
293,Portugal,2017,5.19500017166138,5.10495861023665,5.28504173308611,1.3151752948761,1.36704301834106,0.795843541622162,0.498465299606323,0.0158694516867399,0.0951027125120163,1.10768270492554,,,,,,,54.1710137972909,,,,,,,,,,,217571083045.99,2.6798271030685,17.3531738814684,,4.10752886156638,2.1,3.7,10293718.0,,,,92225.595703125,,85.1965871097903,8.86699962615967,
294,Qatar,2015,6.611,6.54843,6.67357,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,1.55674,100.0,96.57369,-9.34893763088776,-13.2620503407744,2.57341696183173,47.58602781,17.5310577392145,10.313,,,,,1.509,,,,,161739835164.835,3.65751026057268,57.4824241209513,,4.39860576422848,4.0,8.1,2481539.0,10.68863,11.62677,0.0,11610.0,,93.7076739370818,0.159999996423721,
295,Qatar,2016,6.375,6.178,6.572,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,1.58224,100.0,97.83193,,,2.57341696183173,,17.7440534717901,10.146,,,,,1.531,,,,,151732142857.143,2.13131091589808,54.7490969663501,,0.445994767659144,3.9,7.8,2569804.0,10.24306,11.6276,,11610.0,,89.5476231430097,0.140000000596046,
296,Qatar,2017,6.375,6.18152318567038,6.56847681432962,1.87076568603516,1.27429687976837,0.710098087787628,0.604130983352661,0.439299255609512,0.330473870038986,1.1454644203186,,98.66677,,,,,17.9025565699398,,,,,,,,,,,166928571428.571,1.57985025330348,58.3883018992133,,1.00089299002828,3.8,7.6,2639211.0,10.41565,11.77467,,11610.0,,88.2994305651559,0.140000000596046,
297,Romania,2015,5.124,5.05793,5.1900699999999995,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,1.93129,100.0,90.80108,4.58409432344031,5.07756726265652,2.81,24.52797089,47.9649543246275,10.0,,,,,13.2,13.31386,41.1143,32.6346451623225,0.2724873,177893451831.141,3.87150547439093,24.5067906018037,,4.48375884347263,4.3,9.2,19815481.0,12.09628,18.90704,23.6977940316245,238400.0,18.8780526413728,82.6575055031815,6.81180000305176,
298,Romania,2016,5.528,5.427,5.629,1.1697,0.72803,0.67602,0.36712,0.00679,0.12889,2.45184,100.0,90.04297,3.33807946013668,3.93154222144001,2.81,23.38143386,48.6544403675359,9.6,,,,,13.0,,,31.174273207069,,188494136775.719,4.80081006663333,22.4065962704117,,6.38022980581694,4.0,8.5,19702332.0,12.11967,19.32759,,238400.0,16.7475194586474,83.2979496178062,5.90140008926392,
299,Romania,2017,5.82499980926514,5.73030546173453,5.91969415679574,1.21768391132355,1.15009129047394,0.685158312320709,0.457003742456436,0.00438790069893003,0.133519917726517,2.17683148384094,,,,,,,49.5084318496255,,,,,,,,,,,211883923504.01,7.25998617589867,22.3118567590696,,9.06716365721638,3.7,7.8,19586539.0,,,,238400.0,,84.982360879678,4.92689990997314,
300,Rwanda,2015,3.465,3.43036,3.49964,0.22208,0.7737,0.42864,0.59201,0.55191,0.22628,0.67042,22.8,,9.15894718893885,6.49138669411093,3.47232889011005,10.00626011,77.3344314360311,31.786,,,,,6.132,32.66495,42.62479,17.450413111683,44.15032275,8277613193.57631,8.86797737443902,2.37733105471841,,8.37256095288961,17.5,42.0,11629553.0,19.21098,58.34317,86.6553742907747,26340.0,13.7000979048059,52.5482690631109,,
301,Rwanda,2016,3.515,3.444,3.586,0.32846,0.61586,0.31865,0.5432,0.50521,0.23552,0.96819,29.37,95.86197,6.22383865278869,3.65722107978064,3.22697184639882,12.04834713,76.5434337293355,31.105,,,,,5.966,34.61112,52.82524,18.9379326536648,,8475681532.52169,5.98131491296596,7.69815719551898,,6.63465285259126,16.9,39.8,11917508.0,18.57893,58.45684,,26340.0,14.7896478876729,48.024538954181,,
302,Rwanda,2017,3.47099995613098,3.39896967872977,3.54303023353219,0.368745893239975,0.945707023143768,0.326424807310104,0.581843852996826,0.455220013856888,0.252756029367447,0.540061235427856,,93.93462,,,,,75.782796264337,,,,,,,,,,,9135454442.14013,6.05783131918818,8.85087940894178,,6.46582762808595,16.4,37.9,12208407.0,20.08785,57.85938,,26340.0,,51.0129457221169,17.357400894165,
303,Saudi Arabia,2015,6.411,6.364669999999999,6.45733,1.39541,1.08393,0.72025,0.31048,0.32524,0.13706,2.43872,100.0,,-9.75595660172266,-11.9877313414447,7.1861867,25.13306603,40.9479572242299,19.921,,,,,3.54,,,,,654269902880.0,4.10640887013658,29.6948288565298,,6.59123616453621,4.5,8.4,31557144.0,,10.90061,0.00597654216323794,2149690.0,,72.0749960025529,5.59000015258789,107.581967213115
304,Saudi Arabia,2016,6.379,6.287,6.471,1.48953,0.84829,0.59267,0.37904,0.30008,0.15457,2.61482,100.0,,-3.63461745023682,-5.77996825480541,7.1861867,26.76241579,40.2495097563782,19.562,,,,,3.557,,,,,644935541440.0,1.67064234738177,31.3589804610702,,3.1984131767387,4.1,7.9,32275687.0,,11.68136,,2149690.0,,61.8620168524936,5.65000009536743,110.928961748634
305,Saudi Arabia,2017,6.3439998626709,6.24383311331272,6.44416661202908,1.53062355518341,1.28667759895325,0.590148329734802,0.449750572443008,0.27343225479126,0.147616013884544,2.0654296875,,,,,,,39.7822342843398,,,,,,,,,,,686738400000.0,-0.856610239442787,34.20132032809,,1.29713267118416,3.9,7.4,32938213.0,,,,2149690.0,,63.4036289024564,5.8899998664856,
306,Senegal,2015,3.904,3.86792,3.94008,0.36498,0.97619,0.4354,0.36772,0.10713,0.20843,1.44395,60.5,74.18997,6.38826144917155,3.3275075183091,6.64668958291363,,85.3742309540805,36.208,,,,,6.071,34.16164,29.34685,18.6140718473441,11.7115073,17767620058.8554,6.36704365066983,13.0773600795535,,6.10777945764802,21.8,49.8,14976994.0,20.37208,32.09004,42.7117516284132,196710.0,15.8354650186561,58.1103376742017,6.75740003585815,
307,Senegal,2016,4.219,4.151,4.287,0.44314,0.77416,0.40457,0.31056,0.11681,0.19103,1.97861,64.5,72.33999,8.21837506410927,5.16652921782976,6.64668958291363,,85.1650619907593,35.599,,,,,5.899,31.31751,16.65363,19.2917907868344,,18973894458.795,6.22844989622426,14.1416278020828,,6.23141247384123,21.1,47.5,15411614.0,19.65404,31.74299,,196710.0,15.896196622334,54.256384049486,,
308,Senegal,2017,4.53499984741211,4.46839591354132,4.6016037812829,0.479309022426605,1.17969191074371,0.409362852573395,0.377922266721725,0.115460447967052,0.183468893170357,1.78964614868164,,75.1737,,,,,84.8083093372894,,,,,,,,,18.0535100015151,,21070225734.7861,7.15378694167448,14.8746099037761,69.47841,3.36148054571235,20.5,45.4,15850567.0,18.88356,32.81273,,196710.0,15.0429637314584,57.1358464829809,,
309,Serbia,2015,5.123,5.07436,5.17164,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2.025,99.9827423095703,99.20623,1.62363832149097,2.12769013989855,4.27335147233988,14.89017123,49.1931807572843,9.3,,,,,14.6,45.33953,22.88597,,0.40654292,37160332465.1645,0.757715153115953,9.09934289571936,,1.86864423108713,4.0,6.3,7095383.0,8.45036,15.24293,21.1738852789742,88360.0,,103.100039525479,17.9209003448486,
310,Serbia,2016,5.177,5.083,5.271,1.03437,0.81329,0.6458,0.15718,0.04339,0.20737,2.27539,100.0,99.16856,3.25662960615915,3.7987972700648,4.27335147233988,16.0333027,50.1426907371844,9.2,,,,,14.3,,,,,38299854688.1277,2.79732371859058,11.6268240514843,99.71982,2.16139662972866,3.8,6.0,7058322.0,8.22827,14.5183,,88360.0,,107.49849234879,15.257399559021,
311,Serbia,2017,5.39499998092651,5.29843030571938,5.49156965613365,1.06931757926941,1.25818979740143,0.65078467130661,0.208715528249741,0.0409037806093693,0.220125883817673,1.94708442687988,,98.56031,,,,,51.1031811148459,,,,,,,,,,,41431648801.1663,1.86742889618696,12.188441910592,,,3.7,5.7,7022268.0,8.08165,14.28392,,88360.0,,113.709405948611,13.4770002365112,
312,Sierra Leone,2015,4.507,4.436319999999999,4.57768,0.33024,0.95571,0.0,0.4084,0.08786,0.21488,2.51009,16.468376159668,94.9749099999999,-4.91480332179489,-6.9889200207439,2.71225309299528,-0.685813627,82.59896188673,35.611,,,,,13.028,,,,52.62790464,4218723875.1379,-20.5987707154032,-13.3344367406002,,0.301275232010042,35.4,122.2,7237025.0,20.54128,33.75042,77.660558628128,72300.0,,66.8026117984293,,
313,Sierra Leone,2016,4.635,4.505,4.765,0.36485,0.628,0.0,0.30685,0.08196,0.23897,3.01402,20.3,99.17737,-5.1632687389625,-7.20414226048682,2.71225309299528,-8.834252705,81.6210861673656,35.006,,,,,12.751,35.65482,11.98943,,,3556036534.56923,6.05547402877262,-14.5434639104123,,4.5804786789968,34.4,115.9,7396190.0,22.04465,37.33182,,72300.0,,79.4160025693785,,
314,Sierra Leone,2017,4.70900011062622,4.56735688626766,4.85064333498478,0.36842092871666,0.984136044979095,0.00556475389748812,0.318697690963745,0.0710951760411263,0.293040901422501,2.66845989227295,,,,,,,80.5991268299876,,,,,,,20.38712,20.22571,,,3775047333.92116,4.21118264884808,-3.4895008665687,,5.01161941192798,33.5,110.5,7557212.0,,39.43821,,72300.0,,74.0852938258157,,
315,Singapore,2015,6.798,6.7602,6.8358,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,1.88501,100.0,,0.168325830362548,-1.01302658352176,2.76,46.96951343,37.3419885620364,9.7,,,,,4.8,,,16.1301024508603,0.0,304097759674.134,2.24105796825458,52.9325697676199,99.7848999999999,-5.12767440847097,1.0,2.7,5535002.0,,,0.70863529719762,719.000015258789,13.308565764497,329.047899699957,3.78999996185303,86.8175351388413
316,Singapore,2016,6.739,6.674,6.804,1.64555,0.86758,0.94719,0.4877,0.46987,0.32706,1.99375,100.0,99.94123,2.98312057289797,1.65561080780682,2.76,45.8347389,37.9844314563033,9.4,,,,,4.8,,,14.8762832546757,,309763879840.753,2.39702145797342,53.310964091127,99.92658,3.70052475054253,1.0,2.8,5607283.0,11.67941,15.0593,,719.000015258789,13.7082621544319,310.256116061455,4.07999992370605,80.8263627014056
317,Singapore,2017,6.57200002670288,6.50727698430419,6.63672306910157,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.46430778503418,0.345965981483459,1.21636199951172,,,,,,,38.7025764596849,,,,,,,,,15.1601836419184,,323907234412.34,3.61854233591816,53.502353652661,,10.0713639144408,1.1,2.8,5612253.0,,,,719.000015258789,14.8261084077548,322.428124444564,,
318,Slovenia,2015,5.848,5.80549,5.89051,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,1.61583,100.0,98.03055,0.601226327912684,0.525612003710819,4.89346357146207,24.72725826,48.6863057898522,10.0,,,,,9.6,28.33658,34.38879,42.0973457814786,,43072415017.4321,2.25890239760227,27.9583840811724,,1.87945725095275,1.3,2.4,2063531.0,10.20569,16.90462,20.8773961432658,20675.0,18.4988558095503,145.39663702532,8.96230030059814,
319,Slovenia,2016,5.768,5.683,5.853,1.29947,1.05613,0.79151,0.53164,0.03635,0.25738,1.79522,100.0,97.76499,4.22521237075651,4.14895034030278,4.89346357146207,24.99543255,49.997784581413,9.9,,,,,9.5,,,40.2838144197107,,44708598648.8562,3.14835548996039,27.8564777332909,,4.88509944239384,1.2,2.3,2065042.0,9.69943,13.80157,,20675.0,18.5550134505559,146.152219504331,8.00010013580322,
320,Slovenia,2017,5.75799989700317,5.67377463400364,5.84222516000271,1.3412059545517,1.45251882076263,0.790828227996826,0.572575807571411,0.0451289787888527,0.242649093270302,1.31331729888916,,,,,,,51.5706370480105,,,,,,,,,,,48769655479.2388,5.00080822229401,28.9439839000201,,8.09270426735532,1.2,2.1,2066748.0,,,,20675.0,,154.763999912057,6.56440019607544,
321,South Africa,2015,4.642,4.596150000000001,4.68785,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,1.71956,85.5,91.55319,3.6461428361046,2.23713014290909,5.97,16.72223,52.5006687098564,21.297,,,,,10.102,,30.66833,35.922896524943,2.43148031,317536830640.619,1.27954928151568,19.8748975879028,98.95578,-0.352785789430726,11.2,40.3,55291225.0,27.78203,30.3322,17.1501412476598,1219090.0,27.336221443981,61.6001484128351,25.1560001373291,
322,South Africa,2016,4.459,4.371,4.547,1.02416,0.96053,0.18611,0.42483,0.08415,0.13656,1.64227,84.2,,-0.499571241688514,-1.78605482681061,5.97,16.58264554,52.4085780041956,20.981,,,,,9.793,,,34.4514061565198,,295746599722.066,0.565344943824186,19.7528526976536,,0.909329422351874,11.0,38.5,56015473.0,26.84814,,,1219090.0,27.0969811132346,60.790525014704,26.5506992340088,
323,South Africa,2017,4.8289999961853,4.72856480464339,4.92943518772721,1.05469870567322,1.38478863239288,0.187080070376396,0.479246735572815,0.0725094974040985,0.139362379908562,1.51090860366821,,,,,,,52.275198708023,,,,,,,38.88623,29.41027,,,348871647959.64,1.31674486048743,19.639083977886,,-0.150488189615118,10.7,37.1,56717156.0,,,,1219090.0,,58.1796281910858,27.3265991210938,
324,Spain,2015,6.329,6.29432,6.36368,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,2.12367,100.0,98.93297,4.33528548887602,4.41626946233242,4.05862110321424,21.48925139,51.024181450528,9.0,,,,,9.1,26.64219,36.80384,20.5602232596727,0.0,1197789902774.43,3.43225332792365,22.6611530762094,99.65568,7.78656408064403,1.9,3.2,46444832.0,11.98294,13.18623,16.254097737239,505923.984375,14.4305822788561,63.6103955748066,22.057300567627,
325,Spain,2016,6.361,6.288,6.434,1.34253,1.12945,0.87896,0.37545,0.06137,0.17665,2.39663,100.0,98.53001,3.19772315575422,3.11062993486917,4.05862110321424,22.41537823,51.3887383981403,8.7,,,,,8.8,,,19.7028757592609,,1237255019653.86,3.27446273967742,23.5050361101525,99.6221599999999,3.51619299405155,1.8,3.1,46484062.0,11.60931,12.99102,,505935.0,13.8477383547217,62.8760095912284,19.6347007751465,
326,Spain,2017,6.40299987792969,6.33494491055608,6.4710548453033,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.0709140971302986,0.190133571624756,1.92775774002075,,,,,,,51.8000660172784,,,,,,,,,,,1311320015515.99,3.05171961619506,23.8118113335316,,3.78339647270818,1.7,3.1,46572028.0,,,,505935.0,,65.5188534127607,17.2236003875732,
327,Sri Lanka,2015,4.271,4.23349,4.30851,0.83524,1.01905,0.70806,0.53726,0.09179,0.40828,0.67108,93.8899002075195,99.08121,6.66949695912284,5.67738821606125,1.80556984779775,26.70835152,51.2265463971065,15.6,,,,,6.814,28.30497,47.111,18.0498742864256,1.13055283,80604080688.7961,5.00768330402408,23.6487984849716,,5.00551456644538,6.3,9.5,20966000.0,,23.15243,52.8758920368984,65610.0,12.3799519124059,49.5587965929996,4.67000007629395,
